"","SITE_CODE","LATITUDE","LONGITUDE","WIPWL","PROJECT"
"366","12-CAJO-0.4",42.905,-74.57167,"1201-0027","RIBS Intensive"
"367","11-SRUN-5.5",43.08899,-73.76361,"1101-0001","RIBS Screening"
"368","12-REAL-0.1",43.11278,-75.21361,"1201-0205","RIBS Intensive"
"369","12-LISH-0.8",42.7925,-73.85,"1201-0074","RIBS Intensive"
"370","12-MOHK-136.0",43.33944,-75.36583,"1201-0068","RIBS Intensive"
"371","12-CANW-50.2",43.39556,-74.86,"1203-0008","RIBS Intensive"
"372","12-FOX-1.1",42.67889,-74.30473,"1202-0008","RIBS Intensive"
"373","12-NAIL-0.1",43.10889,-75.2425,"1201-0203","RIBS Intensive"
"374","12-NMIL-0.5",43.18333,-75.33028,"1201-0014","RIBS Intensive"
"375","13-SHIR-0.8",41.24889,-73.67027,"1302-0059","Special Study"
"376","13-SHIR-1.0",41.24611,-73.66917,"1302-0059","Special Study"
"377","01-ELLI-31.3",42.91635,-78.52311,"0102-0018","RAS"
"378","11-HOLO-0.5",43.18167,-74.35889,"1104-0131","RIBS Screening"
"379","01-MURD-29.7",42.89409,-78.34707,"0102-0032","Undefined"
"380","11-DURT-0.2",43.8375,-74.38499,"1104-0064","Undefined"
"381","13-SHIR-2.8",41.22722,-73.65667,"1302-0059","Special Study"
"382","01-ELLI-7.1",43.00677,-78.77586,"0102-0018","RAS"
"383","11-FISB-12.8",43.97806,-74.33667,"1104-0055","RIBS Screening"
"384","13-SHIR-4.8",41.21556,-73.63139,"1302-0059","Special Study"
"385","01-ELLI-10.3",42.9788,-78.764,"0102-0018","RAS"
"386","13-DAVE-0.5",41.2225,-73.66194,"1302-0059","Special Study"
"387","11-WACK-3.8",43.91861,-74.02194,"1104-0261","Undefined"
"388","01-ELLI-12.3",42.96861,-78.74682,"0102-0018","RAS"
"389","13-BEDF-0.6",41.24445,-73.68611,"1302-0146","Special Study"
"390","13-BEDF-1.3",41.23972,-73.69778,"1302-0146","Special Study"
"391","11-WOPO-0.6",44.03028,-74.25361,"1104-0055","RIBS Screening"
"392","01-ELLI-17.5",42.94215,-78.68706,"0102-0018","RAS"
"393","13-BEDF-1.6",41.23806,-73.70222,"1302-0146","Special Study"
"394","13-PLUM-4.7",41.3507,-73.72239,"1302-0088","Special Study"
"395","17-KEND-0.6",41.11444,-73.72361,"1702-0113","Special Study"
"396","01-CYGA-1.2",43.091944,-78.9625,"0101-0001","Undefined"
"397","01-ELLI-22.9",42.93773,-78.62292,"0102-0018","RAS"
"398","17-KEND-0.9",41.11945,-73.7225,"1702-0113","Special Study"
"399","13-BVRD-0.1",41.2475,-73.67083,"1302-0059","Special Study"
"400","01-ELLI-28.4",42.93487,-78.55231,"0102-0018","RAS"
"401","07-HARB-0.5",43.0561,-76.1853,"0702-0002","Special Study"
"402","07-LEY-0.4",43.07694,-76.1711,"0702-0001","Undefined"
"403","02-ELMC-0.4",42.16116,-78.96428,"0202-0044","RIBS Screening"
"404","02-FIVE-0.3",42.09486,-78.50183,"0201-0047","Undefined"
"405","02-SAWR-0.9",42.03083,-78.98695,"0201-0027","RIBS Screening"
"406","07-LEY-2.1",43.09,-76.145,"0702-0001","Special Study"
"407","02-FORA-0.4",42.07352,-78.49503,"0201-0049","RIBS Screening"
"408","02-STIL-1.3",42.05399,-79.19724,"0201-0007","RIBS Screening"
"409","02-CASS-33.3",42.31195,-79.29892,"0202-0031","RIBS Screening"
"410","02-STRW-1.1",42.01023,-79.617,"0202-0005","RIBS Screening"
"411","02-GOOS-2.9",42.09439,-79.37353,"0202-0023","RIBS Screening"
"412","07-NINE-0.7",43.08083,-76.22667,"0702-0005","Special Study"
"413","02-FORK-0.1",42.22667,-78.63055,"0201-0042","RIBS Screening"
"414","02-LSTR-7.7",42.07418,-79.48275,"0202-0057","RIBS Screening"
"415","02-FREN-0.9",42.02447,-79.74737,"0202-0015","RIBS Screening"
"416","02-TUNG-1.3",42.02327,-78.63329,"0201-0002","RIBS Screening"
"417","02-MIL2-2.5",42.25417,-79.26852,"0202-0019","RIBS Screening"
"418","02-GVAL-12.3",42.27383,-78.66966,"0201-0012","RIBS Screening"
"419","02-WANG-20.9",42.15544,-79.10223,"0202-0017","RIBS Screening"
"420","02-BONE-1.9",42.05199,-78.97876,"0201-0027","RIBS Screening"
"421","02-WANG_L-2.1",42.17361,-78.98639,"0202-0042","RIBS Screening"
"422","02-CASS-12.5",42.15508,-79.22382,"0202-0030","RIBS Screening"
"423","02-KIAT-1.7",42.00819,-79.17871,"0202-0014","RIBS Screening"
"424","02-NINA-1.0",42.10332,-78.58036,"0201-0045","RIBS Screening"
"425","02-WANG_N-3.4",42.40915,-79.08829,"0202-0051","RIBS Screening"
"426","02-CHAD-1.6",42.11792,-79.19603,"0202-0018","RIBS Screening"
"427","02-WANG_W-5.2",42.37463,-79.09043,"0202-0050","RIBS Screening"
"428","02-QRUN-0.3",42.02971,-78.85448,"0201-0029","RIBS Screening"
"429","07-BLDY-0.1",43.09639,-76.20167,"0702-0006","Undefined"
"430","02-CHIP-0.4",42.08474,-78.61216,"0201-0044","RIBS Screening"
"431","07-GEDD-1.4",43.05761,-76.23376,"0702-0007","Special Study"
"432","02-CLER-1.8",42.21788,-79.06001,"0202-0047","RIBS Screening"
"433","02-REDH-5.6",42.09964,-78.73546,"0201-0032","RIBS Screening"
"434","02-OLEA-1.0",42.08843,-78.42941,"0201-0017","RIBS Screening"
"435","02-RAWS-5.0",42.31131,-78.30984,"0201-0060","RIBS Screening"
"436","02-ALGY-42.0",42.0701,-78.4312,"0201-0025","RIBS Screening"
"437","02-ALGY-49.5",42.01625,-78.34212,"0201-0026","RIBS Screening"
"438","02-CUBA-0.1",42.21791,-78.3085,"0201-0058","RIBS Screening"
"439","02-WAYO-2.3",42.00747,-78.32759,"0201-0068","RIBS Screening"
"440","07-ROCK-1.1",42.48202,-76.93069,"0705-0086","RIBS Screening"
"441","02-DODG-0.3",42.0362,-78.3393,"0201-0065","RIBS Screening"
"442","07-CANA-32.8",42.8867,-77.26598,"0704-0001","RIBS Screening"
"443","02-HOYE-1.2",42.00166,-78.09482,"0201-0021","RIBS Screening"
"444","07-SGAR-2.5",42.62761,-77.15871,"0705-0018","RIBS Screening"
"445","07-CATH-0.1",42.33444,-76.83861,"0705-0011","RIBS Screening"
"446","02-ISCH-0.9",42.18005,-78.38503,"0201-0051","RIBS Screening"
"447","07-FLNT-3.6",42.94472,-77.08949,"0704-0044","RIBS Screening"
"448","02-ISCH-13.8",42.32123,-78.46473,"0201-0052","RIBS Screening"
"449","07-BGST-6.1",42.52367,-76.99204,"0705-0087","RIBS Screening"
"450","07-HECT-1.2",42.4192,-76.8504,"0705-0007","RIBS Screening"
"451","07-CANA-3.5",43.02228,-76.98958,"0704-0041","RIBS Screening"
"452","07-GNAR-22.2",43.06697,-77.30054,"0704-0013","RIBS Screening"
"453","02-LGEN-3.3",42.00367,-78.24632,"0201-0001","RIBS Screening"
"454","07-KEUK-0.3",42.68037,-76.95395,"0705-0020","RIBS Screening"
"455","07-MLOD-3.5",42.5993,-76.82406,"0705-0076","RIBS Screening"
"456","02-LGEN-3.6",42.03114,-78.20525,"0201-0001","RIBS Screening"
"457","07-SMIL-0.2",42.49805,-76.88695,"0705-0077","RIBS Screening"
"458","07-GRBR-1.4",42.98047,-77.40939,"0704-0034","RIBS Screening"
"459","07-KUKA-2.4",42.39498,-77.25758,"0705-0091","RIBS Screening"
"460","07-MUDG-0.5",42.97425,-77.3823,"0704-0030","RIBS Screening"
"461","02-OIL-0.1",42.16981,-78.38742,"0201-0056","RIBS Screening"
"462","07-NAPL-1.7",42.6399,-77.38071,"0704-0051","RIBS Screening"
"463","07-REDC-3.8",43.08786,-77.23839,"0704-0033","RIBS Screening"
"464","02-ALGY-20.3",42.15716,-78.71793,"0201-0023","RIBS Screening"
"465","07-TGHN-0.8",42.54583,-76.60027,"0705-0069","RIBS Screening"
"466","07-TOTA-0.8",43.08861,-75.75499,"0703-0002","RIBS Screening"
"467","03-RICE-0.9",43.43667,-76.56111,"0302-0047","RIBS Screening"
"468","07-FSHO_W-1.2",43.27389,-75.64971,"0703-0060","RIBS Screening"
"469","07-WDCR-8.8",43.22222,-75.59306,"0703-0012","RIBS Screening"
"470","07-VIRG-0.8",42.50583,-76.35,"0705-0057","RIBS Screening"
"471","03-SALM-7.8",43.55,-76.09444,"0303-0016","RIBS Screening"
"472","07-MADR-1.0",43.34278,-75.74611,"0703-0085","RIBS Screening"
"473","07-WHOS-0.3",43.33278,-76.41417,"0701-0026","RIBS Screening"
"474","07-BLKO-0.6",43.36889,-76.4261,"0701-0024","RIBS Screening"
"475","07-MURY-0.1",43.22417,-75.74472,"0703-0057","RIBS Screening"
"476","07-YAWG-2.3",42.87861,-76.68361,"0705-0006","RIBS Screening"
"477","07-LIME-2.8",43.08833,-75.99389,"0703-0008","RIBS Screening"
"478","07-ONON-18.2",42.8825,-76.15419,"0702-0024","RIBS Screening"
"479","07-CARP-2.1",43.07195,-76.42139,"0701-0033","RIBS Screening"
"480","07-OWAS-2.5",43.05278,-76.63055,"0706-0008","RIBS Screening"
"481","07-ONON_W-2.1",42.92778,-76.2125,"0702-0025","RIBS Screening"
"482","07-CASC-0.8",42.44583,-76.50026,"0705-0035","RIBS Screening"
"483","07-PUTN-1.1",43.05528,-76.55305,"0701-0039","RIBS Screening"
"484","07-OWLI-3.0",42.71667,-76.43773,"0706-0002","RIBS Screening"
"485","07-CAYG-4.1",42.38472,-76.55583,"0705-0059","RIBS Screening"
"486","07-SKAN-2.2",43.07278,-76.48,"0707-0003","RIBS Screening"
"487","07-BNUT-20.6",42.91161,-76.07082,"0703-0100","RIBS Screening"
"488","07-SCKR-1.8",42.91806,-76.52194,"0706-0010","RIBS Screening"
"489","07-CNCR-0.4",43.22944,-75.53972,"0703-0010","RIBS Screening"
"490","07-SMON-1.6",42.55333,-76.53333,"0705-0097","RIBS Screening"
"491","07-SCRB-0.8",43.25555,-76.00389,"0703-0050","RIBS Screening"
"492","07-FALL-1.2",42.45306,-76.49445,"0705-0036","RIBS Screening"
"493","07-COSP-1.9",43.05056,-76.57167,"0701-0038","RIBS Screening"
"494","07-STN7-3.4",43.18861,-75.56306,"0703-0065","RIBS Screening"
"495","07-ONEI-8.6",43.115,-75.66972,"0703-0032","RIBS Screening"
"496","03-MAD-2.5",43.59889,-75.819,"0303-0077","RIBS Screening"
"497","07-SXML-0.7",42.43417,-76.50389,"0705-0059","RIBS Screening"
"498","07-FSHO-10.8",43.25861,-75.61333,"0703-0059","RIBS Screening"
"499","07-SCON-0.9",43.09528,-75.62499,"0703-0003","RIBS Screening"
"500","03-ORWL-0.4",43.52555,-76.01388,"0303-0072","RIBS Screening"
"501","10-HALF_T22-0.1",43.33222,-73.66139,"1005-0063","RAS"
"502","07-DUCH-5.4",42.85531,-76.444,"0706-0003","RIBS Screening"
"503","07-GROU-1.5",42.74194,-76.26528,"0706-0001","RIBS Screening"
"504","11-BATT-34.2",43.08805,-73.19778,"unknown","RAS"
"505","03-GRND-1.8",43.54278,-76.19222,"0303-0081","RIBS Screening"
"506","03-LSAM-1.9",43.51167,-76.25332,"0303-0015","RIBS Screening"
"507","11-BATT-45.6",43.14583,-73.05972,"unknown","RAS"
"508","03-LIND-1.2",43.67861,-76.15861,"0303-0063","RIBS Screening"
"509","03-LSAN-1.2",43.63472,-76.15361,"0303-0013","RIBS Screening"
"510","03-SDUS-2.5",43.19202,-76.91234,"0302-0007","RIBS Screening"
"511","11-BATT-46.1",43.15306,-73.05556,"unknown","RAS"
"512","11-BATT-46.8",43.16195,-73.0561,"unknown","RAS"
"513","07-ONON-1.0",43.05778,-76.16345,"0702-0023","Undefined"
"514","07-SAWM-0.6",43.11833,-76.22694,"0702-0022","Special Study"
"515","03-STRL-4.3",43.33389,-76.6525,"0302-0053","RIBS Screening"
"516","10-HALF-15.9",43.343163,-73.640815,"1005-0063","RAS"
"517","03-SVAL-3.5",43.36306,-76.63111,"0302-0055","RIBS Screening"
"518","11-BATT-9.6",43.09361,-73.4625,"1103-0011","RAS"
"519","10-HALF-16.2",43.33722,-73.64584,"1005-0063","RAS"
"520","03-WOLC-2.7",43.24098,-76.81567,"0302-0013","RIBS Screening"
"521","11-BATT-13.1",43.11538,-73.417097,"1103-0011","RAS"
"522","10-HALF-16.7",43.33278,-73.65278,"1005-0063","RAS"
"523","07-CHIT-3.4",43.155,-75.97166,"0703-0005","RIBS Screening"
"524","11-BATT-18.0",43.14528,-73.36472,"1103-0012","RAS"
"525","07-DECK-1.9",42.73722,-76.40056,"0706-0016","RIBS Screening"
"526","10-HALF-17.6",43.32583,-73.66389,"1005-0063","RAS"
"527","11-BATT-23.6",43.0775,-73.34389,"1103-0012","RAS"
"528","10-HALF_T10-0.6",43.33,-73.64971,"1005-0063","RAS"
"529","07-DRES-0.2",42.71556,-76.4075,"0706-0015","RIBS Screening"
"530","03-CATF-1.3",43.49889,-76.31667,"0303-0099","RIBS Screening"
"531","11-BATT-28.6",43.10338,-73.272078,"1103-0012","RAS"
"532","10-HALF_T10-1.1",43.32417,-73.65334,"1005-0063","RAS"
"533","11-SCHR-3.2",43.48806,-73.76082,"1104-0023","RIBS Screening"
"534","11-THIR-0.1",43.74445,-74.05806,"1104-0030","RIBS Screening"
"535","11-STEB-0.2",43.32083,-73.84111,"1104-0177","RIBS Screening"
"536","11-ANTH-1.0",42.90972,-73.69167,"1101-0025","RIBS Screening"
"537","11-CHST-0.2",43.67417,-73.77861,"1104-0201","RIBS Screening"
"538","11-DWAS-1.5",42.90861,-73.77,"1101-0007","RIBS Screening"
"539","11-GLNC-0.4",43.58556,-73.86999,"1104-0254","RIBS Screening"
"540","11-KYET-0.5",43.05024,-74.217137,"1104-0040","RIBS Screening"
"541","11-KYET-11.3",43.0755,-74.09849,"1104-0040","RIBS Screening"
"542","11-GLOW-7.2",43.02722,-73.98943,"1101-0074","RIBS Screening"
"543","11-MAYF-0.3",43.0975,-74.27944,"1104-0123","RIBS Screening"
"544","11-KAYD-7.5",43.01861,-73.82638,"1101-0014","RIBS Screening"
"545","11-UHUD-111.6",43.74528,-74.05833,"1104-0054","RIBS Screening"
"546","11-KAYD-13.5",43.04028,-73.88972,"1101-0014","RIBS Screening"
"547","11-MIRV-1.0",43.77361,-73.91917,"1104-0214","RIBS Screening"
"548","11-NORH-0.6",43.69361,-73.98778,"1104-0256","RIBS Screening"
"549","11-MILW-2.4",43.63528,-73.92916,"1104-0032","RIBS Screening"
"550","11-PAUL-0.2",43.31111,-74.01222,"1104-0149","RIBS Screening"
"551","11-ANTH-0.5",42.90639,-73.68722,"1101-0025","RIBS Screening"
"552","11-PATR-0.2",43.49445,-73.81166,"1104-0250","RIBS Screening"
"553","11-SACN-0.1",43.31361,-73.845,"1104-0025","RIBS Screening"
"554","11-LHOO-0.1",42.8225,-73.32667,"1102-0027","RIBS Screening"
"555","11-FLYG-0.2",43.08278,-73.49499,"1103-0013","RIBS Screening"
"556","11-HANC-4.3",43.13075,-74.0755,"1104-0110","RIBS Screening"
"557","11-SACN_W-2.0",43.36972,-74.32278,"1104-0063","RIBS Screening"
"558","11-BACH-0.1",43.20833,-74.08082,"1104-0106","RIBS Screening"
"559","11-BATT-0.5",43.11444,-73.57026,"1103-0010","RIBS Screening"
"560","11-INDI-0.9",43.81611,-74.2075,"1104-0022","RIBS Screening"
"561","11-SACN_W-26.4",43.2514,-74.5165,"1104-0156","RIBS Screening"
"562","11-SCHR-45.9",43.89944,-73.74889,"1104-0190","RIBS Screening"
"563","11-BECH-0.2",43.22083,-74.10027,"1104-0145","RIBS Screening"
"564","11-BORE-1.8",43.81667,-74.06111,"1104-0261","RIBS Screening"
"565","11-MLHD-0.2",43.76417,-73.75528,"1104-0223","RIBS Screening"
"566","11-SNOK-9.9",43.18722,-73.69888,"1101-0079","RIBS Screening"
"567","11-MOSE-4.6",43.205,-73.55166,"1101-0077","RIBS Screening"
"568","11-TBRK-1.0",43.72722,-73.82361,"1104-0210","RIBS Screening"
"569","11-CADM-0.9",43.08833,-74.07805,"1104-0118","RIBS Screening"
"570","11-BLKC-1.8",43.16139,-73.36916,"1103-0017","RIBS Screening"
"571","11-CEDR-14.3",43.78333,-74.32082,"1104-0278","RIBS Screening"
"572","11-OWL-3.6",42.985,-73.38028,"1102-0005","RIBS Screening"
"573","11-WALL-1.5",42.92611,-73.34361,"1102-0001","RIBS Screening"
"574","11-BRAN-1.5",43.95639,-73.76388,"1104-0045","RIBS Screening"
"575","11-DERC-2.7",43.77611,-74.02917,"1104-0054","RIBS Screening"
"576","11-PDOX-1.9",43.90944,-73.64388,"1104-0231","RIBS Screening"
"577","11-WHIT-1.1",43.15139,-73.35389,"1103-0004","RIBS Screening"
"578","11-ESTN-3.4",43.29508,-74.19261,"1104-0038","RIBS Screening"
"579","11-SACN-38.0",43.31436,-74.252487,"1104-0062","RIBS Screening"
"580","11-HOOS-32.8",42.82639,-73.32249,"1102-0018","RIBS Screening"
"581","11-DKIL-2.9",42.83055,-73.62499,"1101-0056","RIBS Screening"
"582","11-WSTN-0.2",43.25306,-74.22471,"1104-0130","RIBS Screening"
"583","11-FISC-3.8",43.08709,-73.592115,"1101-0065","RIBS Screening"
"584","11-SACN-55.1",43.48889,-74.27278,"1104-0153","RIBS Screening"
"585","11-WSTN_N-3.5",43.24222,-74.33194,"1104-0133","RIBS Screening"
"586","11-JESS-2.0",43.5825,-74.40667,"1104-0273","RIBS Screening"
"587","11-SACN_E-1.6",43.45917,-74.22833,"1104-0057","RIBS Screening"
"588","11-KUNJ-5.8",43.56306,-74.30749,"1104-0170","RIBS Screening"
"589","07-COSP-1.9",43.05056,-76.57167,"0701-0038","Undefined"
"590","07-FSHO-2.3",43.22306,-75.69917,"0703-0059","Undefined"
"591","07-MADR-1.0",43.34278,-75.74611,"0703-0085","Undefined"
"592","11-SRUN-5.9",43.08939,-73.7712,"1101-0001","RIBS Screening"
"593","07-SCON-3.6",43.07972,-75.58944,"0703-0003","Undefined"
"594","11-ANTH-0.8",42.909168,-73.689163,"1101-0025","Undefined"
"595","11-DWAS-2.8",42.89972,-73.77306,"1101-0007","Undefined"
"596","07-SMON-0.3",42.539444,-76.543333,"0705-0097","Undefined"
"597","11-FISC-3.8",43.08709,-73.592115,"1101-0065","Undefined"
"598","11-KAYD-9.1",43.00833,-73.84471,"1101-0014","Undefined"
"599","07-SCRB-0.8",43.25555,-76.00389,"0703-0050","Undefined"
"600","11-SACN-50.7",43.44556,-74.25195,"1104-0152","Undefined"
"601","07-WHOS-0.3",43.33278,-76.41417,"0701-0026","Undefined"
"602","11-UHUD-98.7",43.66167,-73.89861,"1101-0047","Undefined"
"603","02-CHIP-1.1",42.081667,-78.603056,"0201-0044","Undefined"
"604","02-GVAL-0.8",42.15886,-78.68337,"0201-0039","Undefined"
"605","02-OLEA-3.9",42.12032,-78.41948,"0201-0050","Undefined"
"606","02-REDH-5.6",42.09964,-78.73546,"0201-0032","Undefined"
"607","02-CASS-12.5",42.15508,-79.22382,"0202-0030","Undefined"
"608","02-WANG-20.9",42.15544,-79.10223,"0202-0017","Undefined"
"609","07-CANA-3.5",43.02228,-76.98958,"0704-0041","Undefined"
"610","13-POST-6.1",42.73889,-73.62499,"1301-0068","RAS"
"611","13-POST-11.0",42.70167,-73.58138,"1301-0068","RAS"
"612","13-MILT-0.2",41.65389,-73.95722,"1301-0194","Undefined"
"613","13-POST-12.3",42.69083,-73.56389,"1301-0068","RAS"
"614","13-POST-14.2",42.68306,-73.54083,"1301-0255","RAS"
"615","13-POST-17.4",42.68167,-73.49943,"1301-0255","RAS"
"616","13-POST-18.4",42.68806,-73.48916,"1301-0255","RAS"
"617","13-POST-0.8",42.71972,-73.68333,"1301-0068","RAS"
"618","13-MILT-0.1",41.65333,-73.95582,"1301-0194","Undefined"
"619","13-POST-4.2",42.7254,-73.6473,"1301-0068","RAS"
"620","07-GNAR-22.2",43.06697,-77.30054,"0704-0013","Undefined"
"621","07-WDCR-16.6",43.21472,-75.47027,"0703-0012","Undefined"
"622","13-LHUD-140.1",42.74433,-73.688323,"1301-0002","Undefined"
"623","08-BLCK-76.5",43.59583,-75.34611,"0801-0038","Undefined"
"624","07-OWAS-2.5",43.05278,-76.63055,"0706-0008","Undefined"
"625","02-CHAD-1.6",42.11792,-79.19603,"0202-0018","Undefined"
"626","07-SNDR-0.7",43.08639,-76.09527,"0702-0001","Undefined"
"627","07-SNDR-0.9",43.08694,-76.08944,"0702-0001","Undefined"
"628","11-SCHR-3.2",43.48806,-73.76082,"1104-0023","Undefined"
"629","08-PHIL-3.9",44.00945,-75.92472,"0801-0196","RAS"
"630","07-SNDR-1.1",43.08667,-76.08694,"0702-0001","Undefined"
"631","07-SNDR-1.5",43.08694,-76.07972,"0702-0001","Undefined"
"632","02-OIL-0.3",42.170278,-78.384444,"0201-0056","Undefined"
"633","08-PHIL-6.5",44.03472,-75.90138,"0801-0196","RAS"
"634","07-SNDR_T3-0.1",43.08611,-76.07888,"0702-0001","Undefined"
"635","03-LSAM-1.9",43.51167,-76.25332,"0303-0015","Undefined"
"636","02-RAWS-5.0",42.31131,-78.30984,"0201-0060","Undefined"
"637","08-PHIL-7.6",44.04312,-75.88978,"0801-0196","Undefined"
"638","11-HOOS-32.8",42.82639,-73.32249,"1102-0018","Undefined"
"639","08-BEEV-0.8",43.89806,-75.49389,"0801-0197","Undefined"
"640","11-LHOO-0.1",42.8225,-73.32667,"1102-0027","Undefined"
"641","08-BLCK-1.2",44.00566,-76.048717,"0801-0250","Undefined"
"642","08-BLCK-30.0",43.99365,-75.631952,"0801-0190","Undefined"
"643","08-BLCK-47.6",43.82556,-75.46528,"0801-0251","Undefined"
"644","11-WHIT-1.1",43.15139,-73.35389,"1103-0004","Undefined"
"645","13-LHUD-88.7",42.06889,-73.92778,"1301-0276","Undefined"
"646","08-BLCK-69.6",43.67694,-75.36195,"0801-0199","Undefined"
"647","13-LHUD-124.9",42.53893,-73.75763,"1301-0002","Undefined"
"648","13-USOP-8.2",42.08216,-74.31134,"1307-0007","Undefined"
"649","13-LHUD-105.0",42.26245,-73.79417,"1301-0276","Undefined"
"650","07-OWAS-9.7",42.96472,-76.60333,"0707-0001","RAS"
"651","08-BENE-0.2",43.67611,-74.70834,"0801-0346","Undefined"
"652","07-FLNT-21.5",42.7557,-77.15066,"0704-0006","RAS"
"653","07-FLNT-27.2",42.70266,-77.20582,"0704-0006","RAS"
"654","08-BLCK-47.6",43.82556,-75.46528,"0801-0251","RIBS Screening"
"655","08-BLCK-69.6",43.67694,-75.36195,"0801-0199","RIBS Screening"
"656","07-OWAS-11.0",42.94611,-76.59804,"0707-0001","RAS"
"657","08-BRDL-0.1",43.70083,-74.59639,"0801-0346","Undefined"
"658","07-OWAS-12.4",42.93444,-76.58833,"0707-0001","RAS"
"659","07-FLNT-33.3",42.65158,-77.27077,"0704-0006","RAS"
"660","08-BLCK-76.5",43.59583,-75.34611,"0801-0038","RIBS Screening"
"661","08-CELL-0.3",43.70472,-74.57917,"0801-0346","Undefined"
"662","07-FLNT-38.5",42.60124,-77.32375,"0704-0006","RAS"
"663","07-CRAN-1.8",43.02111,-76.68833,"0704-0024","RAS"
"664","07-NETL-2.9",42.69256,-77.18902,"0704-0006","RAS"
"665","07-CRAN-3.0",43.01306,-76.6711,"0704-0024","RAS"
"666","08-KLSY-0.1",43.98944,-75.92416,"0801-0191","RAS"
"667","13-LHUD-105.0",42.26245,-73.79417,"1301-0276","RIBS Screening"
"668","13-LHUD-124.9",42.53893,-73.75763,"1301-0002","RIBS Screening"
"669","13-LHUD-140.1",42.74433,-73.688323,"1301-0002","RIBS Screening"
"670","08-KLSY-0.5",43.99055,-75.91695,"0801-0191","RAS"
"671","08-KLSY-2.0",44.00555,-75.9025,"0801-0191","RAS"
"672","13-LHUD-88.7",42.06889,-73.92778,"1301-0276","RIBS Screening"
"673","07-OWAS-2.5",43.05278,-76.63055,"0706-0008","RAS"
"674","08-BEEV-0.8",43.89806,-75.49389,"0801-0197","RIBS Screening"
"675","08-KLSY_T1-0.1",43.99083,-75.91277,"0801-0191","RAS"
"676","07-FLNT-3.6",42.94472,-77.08949,"0704-0044","RAS"
"677","08-BLCK-1.2",44.00566,-76.048717,"0801-0250","RIBS Screening"
"678","07-OWAS-4.0",43.035,-76.62749,"0706-0008","RAS"
"679","07-OWAS-5.8",43.01306,-76.6161,"0706-0008","RAS"
"680","08-KLSY_T1-0.2",43.99083,-75.90971,"0801-0191","RAS"
"681","07-FLNT-8.7",42.88382,-77.10047,"0704-0044","RAS"
"682","08-BLCK-30.0",43.99365,-75.631952,"0801-0190","RIBS Screening"
"683","13-ROND-11.2",41.83667,-74.10222,"1306-0088","RAS"
"684","13-SDBG-1.7",41.71461,-74.38902,"1306-0113","RAS"
"685","13-WAPP-5.0",41.62556,-73.8925,"1306-0061","RAS"
"686","13-WAPP-10.7",41.68361,-73.86666,"1305-0013","RAS"
"687","13-ROND-18.3",41.79556,-74.1786,"1306-0088","RAS"
"688","13-WAPP-15.9",41.74194,-73.82861,"1305-0013","RAS"
"689","13-ROND-23.7",41.7908,-74.2279,"1306-0088","RAS"
"690","13-SHIR-1.0",41.24611,-73.66917,"1302-0059","Undefined"
"691","13-ROND-29.3",41.7703,-74.3108,"1306-0088","RAS"
"692","13-WAPP-21.8",41.80389,-73.7825,"1305-0014","RAS"
"693","13-DAVE-1.6",41.20944,-73.66221,"1302-0059","Special Study"
"694","13-WAPP-29.2",41.86917,-73.71415,"1305-0014","RAS"
"695","13-ROND-32.2",41.75083,-74.35056,"1306-0089","RAS"
"696","13-DAVE_E-0.1",41.21111,-73.66194,"1302-0059","Undefined"
"697","13-ROND-38.6",41.77306,-74.40083,"1306-0091","RAS"
"698","13-ROND-49.3",41.86667,-74.48666,"1306-0026","RAS"
